23	tigre	እት ገሌ ምነ እት ቅብለት ኣምሪከ ለልትረከበ ምዴርያት ፡ ሸሪጥ እስእንከ እንዴ ኢተአስር እት ሻሬዕ እግል ትፍገር መምኑዕ ቱ ።
24	amharic	በጭንቀት ላይ የነበረውን መዋቅርም ሲያጵናና የነበረው በዚህ ቃል ነበር ።
25	tigrinya	ስቕታኡ ንኣለም ረቢሽዎ ።
26	tigrinya	ብርጌድ ድማ ኣብ ዓዲ ዕለ ከም ሪዘርቫ ዩ ነይሩ ።
27	tigrinya	ኣብዚ ቐረባ ግዜ ሓደ መንእሰይ ብዂለንትንኣ ነዛ ዛንታ እትመሳሰል ፍጻመ ኣውጊዑኒ ።
28	amharic	የዘለፉት አንዳንድ የማይመራመሩና የኅይል ተግባር የሚፈጽሙ ያሏቸውን የሀገራቸውን ሰዎች ነው ።
29	amharic	በበርካታ ክፍለዘመናት ፣ የሮማን ግዛት በሕክምና ዘርፍ ወደ ትልቅ ግኝቶች መርቶ ዛሬ የምናውቀውን ብዙውን ዕውቀት ገንብቷል ።
30	blin	እና ወክትኒል እና ዓዱር ነን ዘያዳ ገነኑ ፈረኵ ይስታ
31	blin	ዕል መርቢዅ ቍሽትጝ ትራ ቱሲሰና ገሪዅዲክ ሽብው ኣኸውድ ይመራብ ሽብው ይስተኵ ።
32	tigrinya	ኣብ ከተማ ለንደን ዝቕመጥ ፓኪስታናዊ ዙቤር ክሃን ምስ ኣብ ከተማ ሃል ነባሪት ዝኾነት ሃንጋሪያዊት ስደተኛ ቢታ ዚላጊ ሕጋዊ መንበሪ ፍቓድ ንምርካብ ብዝብል ምኽንያት ናይ ይምሰል ስማዊ መርዓ ወደቡ ።
33	blin	ፈርዶሰና ኣና ልዊ እዃርደሪ ግራ ቢራ እዃራዅ አርእሊ ይቲሉ ።
34	blin	ጉምጉመራ እና ድግም ኒል ገመና ቈንሹት መዀዀሰና ደርብ ሺራዅ ፈርዱ ኣዳም እንቲ አርእግራዅዲ ፈርና ኪደኵ ።
35	geez	ወዕቀብቱ ርሔማ ወለደቶ ለቃዐት ወለገአም ወጦኮ ወሞካ ።
36	blin	ውረድ እን ኣዋዅድ ሀምበውዲ አረርስጙኑ እርግና ገመር ጀብሀት ዳለትሊ እርጋዅ እማና ኒኮል ገእዮ ፣ እን ኣከውሲ ትክሲነ ደለይዱኑ እርግኒ ።
37	geez	ወተምዕዐ እግዚአብሔር መዐተ ላዕለ ሕዝቡ ፤ ወአስቆረሮሙ ለርስቱ ።
38	blin	ንድ እማኒ ዳለትል አባ ወረቢሪ ሽቕ እንቶ ኵረድ ደፈንሰቲ ግራ ፣ ንር ዓቍ ድ ስቱ ሰጘላ ።
39	amharic	የአካባቢው ጂኦፖለቲካዊ የኃይል ሚዛን ለኢትዮጵያ ያደላ እንደሆነ ዋ
40	tigrinya	ሽግራት ፡ ንነገራት ኣጽፊፍና ክንፍጽሞም እዮም ዕድል ዝፈጥሩልና ።
41	tigre	ለሀደፍ እት ረአ እተ ትልህየ እብ ተመት ።
42	amharic	ግቦቻችን የዚህ ዓለም ግቦች አይደሉም ።
43	tigrinya	ብርክት ዝበሉ ተጻወትቲ ታ ክለብን ካልኦት ዕዱማትን ድማ ተረኺቦም ነይሮም ።
44	tigrinya	በዚ ድማ ነቲ ታቤላታት ብምጽሓፍ ኣብ ግቡእ ቦታኡ ንኽትከል ዝገበረ ኣካል ክምስገን ይግባእ ።
45	tigre	እትሊ መዳርስ ዮም ዓመት እግል ልድረሶ ስጁላም ለህለው ደረሰ ፡ ደረሳይ ት ቶም ።
46	blin	ናንኻ አብ ሽርኪ ቈንሹ
47	tigre	ክምሰል እስእን ጅነ ወእስእን ፈረስ ስቅለት ፡ ኣያት ቁርኣን ወበርሸም መስቀል ስቅለትመ እብ ብዝሔ ለልትነፍዖ እቡ መዳፍዐት ሐሰድቱ ።
48	geez	ወትገብሩ ክልኤተ ኬሩቤን ቅፍሎ ወርቅ ፍሕቆ ወታነብሮን ኵለሄ ውስተ ምስማካቲሁ ለተድባብ ።
49	tigrinya	ኣብ መወዳእታ ፡ እቲ ቘልዓ ንኣሰጓግማኡ ኣንሃሮ ።
50	tigrinya	ምስ ገዛእ ርእስና ርክብ ክንፈጥር ዕድል ከነርሑ ይግባእ ።
51	tigre	ምን እሊ ናይከ ሐንገል ጀበነት ሕጽብት ላተ ሺብ ለአጽቤሕ ብዬ ወለአምሴ ።
52	blin	ውረድ እን ቍራኽር ሰልፍድ አኢ ግን ግልጭ ይረሪ ዮ እርግነዲን ኒስርጒትል ግልጭ ይነስ ስማ ሩዅ ።
53	amharic	በስብሰባው የፓርላማ አባላት ፖለቲከኞች የዓለም አቀፍ ድርጅቶች ተወካዮች የልጆች መብት ተከራካሪ ድርጅቶች ተወካዮች እና ከበርካታ አካባቢዎች የመጡ የልጆች ተወካዮች ተገኝተዋል ።
54	blin	ወካኻ ኣን ግን እንታ አግ ብደለ ይዅሎም ።
55	geez	ለይኩን እዴከ ላዕለ ብእሴ የማንከ ፤ በወልደ እጓለ እመሕያው ዘአጽናዕከ ለከ ።
56	geez	ሰብእሰ ከንቶ ይመስል ፤ ወመዋዕሊሁኒ ከመ ጽላሎት የኀልፍ ።
57	geez	ዘይዔዝዝ ትፍሥሕተ ለኰሉ ምድር ፤ አድባረ ጽዮን በገቦ መስዕ ሀገሩ ለንጉሥ ዐቢይ ።
58	tigre	እሊ ሕማም እሊ እግል ኢተሓምም ለከረዐ በሰርቱ ።
59	amharic	ኢትዮጵያዊው የሰላም ተጓዥ ።
60	blin	ከብትራዅ እካዅርናር ወራት ጠለቅና
61	amharic	መግቻ ያጣው የዋጋ ንረት ራድዮ ለርስዎ የምናቀርበውን አገልግሎታችንን ለማሻሻል በማሰብ ኩኪዎችን እንጠቀማለን ።
62	amharic	ይህንን ብንልም ግን በደስታ እንፈነድቃለን ማለት አይደለም ምክንያቱም ከሳሾች እኛ አልነበርንምና ።
63	tigre	ወዕጨዩ ለነደ ወትከፍከፈ እንዴ ኢገብእ ዲብ ቅዱም አዝቡን ደንደን ለፈናተ ሔዋናት ከደን እቡ ስርጉይ ወእብ ጋምል ዕጨይ ግልቡብ ዐለ ።
64	tigre	ቃእድ ጀብሀት ፡ ለስራይ መጸኣ ማ ኢፋል እግል ለአክድ ምን እምባልቆ እብ ልኡክ አምዕል እብ ግዲደ ዲብ ልሰአል ወዐለ ።
65	blin	ኒ ደምቢ ዕኮሩ እን ዕኮሪ ቈንሹ እንክቶ ገረስግረሪት እንክኖ ንርትልድ ጅእስንዅላ ቘንሹሲ ።
66	blin	ኒዳግል እና ክቱብ ኒል ህምባ እንቍርቍረስ ፣ እን ኣን ምኺረውዲ አርእገውዲት አልብዲስነድ ካቤውለ ፣ ይ ቍርዲ ፡ ይሻንዲ ይማስዲት ናትክ ላገሽ እንታ ፈክ ኪሰሪሲ ኣኽኒ የኵን ።
67	geez	ወተኣኀዙ ሕዝብ ምስለ ሕዝበ ራፋ ወመጽአ ፩መንገለ ዳዊት ወድልወተ ኲናቱ ፫፻ሰቅለ ብርት ወቅኑት ውእቱ በቆርኔን ወፈቀደ ይቅትሎ ለዳዊት ።
68	blin	ጪወስ ጒኢትል ዋስስታዅሲካ ጋብና ብኒል ቅሳነት ብኒል ዋኺል ቁምቁም ይና ባሀርያት ሓደርደነኵ አምርሲ ደኵሳዅ ደርብዲ ኪዲሳዅ ደርብዲ ጣፍሕ ኣከን ፣
69	tigre	ሰልፍ ክሉ ለሰበብ ለዐቢ ጀሀል ነአብዴ ፡ ዓዳት ዴራይ ንትረክ ፡ ደሐን እም ወውላደ ለነፌዕ ሀዬ ለዐል ንወቅሉ ።
70	tigre	ለዶል ለሀ ጼወ መሐመድ ደባስ ውላደ እት ተአደርስ ወክሳር ዮመ እት ተሐዜ ምስለ እት ካምፖ- ፖሊስ ነብረ ለዐለየ ዓይላት እብ ምስንዮት ወፍቲ ጉውርት እቱ ለዐለት ስኒን ቱ ።
71	amharic	እንደ አንበሳ በተንጎማለሉበት ከተማ በሽተኛና ያረጀ ውሻ መስለው ተመለሱ
72	amharic	ከሰዓታት በኋላ መንግሥት በመግለጫ አስቸኳይ ጊዜ ዐዋጁን ይፋ ያደርጋል ተበሎ ይጠበቃል ።
73	geez	ወዐሠርቱ ወክልኤቱ አጽሕልት ዘወርቅ እለ ምሉኣን ዕጣነ ወኵሉ ወርቆሙ ለውእቶሙ አጽሕልት ምእት ወዕሥራ ወርቆሙ ።
74	blin	እን ሓረስድረሪ ግናዪ ኣክረንኻ እዂና በሀሪ ኣግዋረልድ ሽጝሮ ገውሪሰቲ ።
75	amharic	በዚሁም ሥነ ጽሑፋቸዉ በጎርጎረሳዊዉ ዓ ም የሥነ ጽሑፍ ኖቤል ተሸላሚ ለመሆን በቅተዋል ።
76	geez	ወኵሉ ዘገሰሶ ለርኩስ ይረኵስ ወነፍስ እንተ ገሰሰቶ ርኵስት ይእቲ እስከ ሰርክ ።
77	tigre	ላኪን እሊ ክሉ እንዴ ተአምር ነፍስከ ፣ ቅድረትከ ወተአሪከ ትቀብብ ሐቆ ገአከ ወዲቅከ ኢተርፍ ።
78	blin	ኣኻ ወራትሊ ኣሪውዲ ዳህርድ ፣ ወሪ ነሳሓትድ ስኵርዱ ፣
79	amharic	በርሳቸው አባባል ሃገሪቱ በኅብረቱ አባልነት በመቀጠልዋ ደህንነትዋ አስተማማኝ ጠንካራ ና የተሻለች ሃገር ነው የምትሆነው ።
80	tigre	እት ኣክር ምስል ናይ ቅሩብ ወክድ ታሪክ ኤረትርየ ለልትጻበጥ ለሬመ ወለትደቀለ አግቡይ ይ ክፋል እብ ብዕድ እንክር ቅድምነ ታሪክ ኤረትርየ እብ ዕልብ ሕዱድ ኣሳር ኣብዓት እንዴ ጸብጠ ልትረከብ ።
81	geez	ወትቤሎ ዴቦራ አሐውር ምስሌከ ወባሕቱ አእምር ከመ ኢኮነ ከመ ዘቀዲሙ ቃልከ በፍኖት እንተ አንተ ሖርከ እስመ ውስተ እደ ብእሲት ያገብኦ እግዚአብሔር ለሲሳራ ወተንሥአት ዴቦራ ወሖረት ምስለ ባረቅ እምነ ቃዴስ ።
82	tigre	ወእብለ ቅሬን ፍንጌ ሰብዐት ወጃህ ዲብ ፈግር ልትረኤ ።
83	amharic	ተጨማሪ ዘገባዎች ይኖረናል ።
84	tigrinya	ኣብ ሜትሮ ብራኸ ምስ በጽሐ ግን እንታይ ከም ዝረኸቦ ኣይፍለጥን ሞይቱ ፡ ኣብ ናይ ሲሚሎን ናይ በረድ ኣኻውሕ ተደፊኑ ተረሲዑ ተረፈ ።
85	geez	ዘይገለብቦ ለሰማይ በደመና ወያስተዴሉ ክረምተ ለምድር ፤
86	blin	ኒድከስጝ ይኸ እዃሩት መሀርስገው ወሪ ዕልብድገው ኣከነን ።
87	amharic	ምርመራው የአካባቢውን ባለሥልጣናት ሁሉ መዳሰስ እንዳለበት አጥብቀው አሳስበዋል ።
88	tigrinya	ሰናይን ሲዶናን ብኸምዚ ዝስዕብ ሰሪሖሞ ኣለው ፣ ናይ መኖም ዩ ዝያዳ ቍኑዕ ንእግረ መገዲኹም ፍለዩ ?
89	tigrinya	ንዘዝተወልዱ ኣብ ግዜ ህጻንነቶም ዝኽንሽባ ኣንስቲ ብልቦና የን ዝግለጻ ።
90	tigrinya	እዚ ዓቕምና ናይ ምምጻይ ሽርሕታትሲ ቁጠባና ከይምዕብል ናይ ውልቂ ኣታዊታት ከይዓቢ ናይ ገዛእ ርእሱ ተራ ነይሩዎ ።
91	tigrinya	ኣብ መጻኢ ከመይ ክትቅጽልዮ ኢኺ እንታይ ክትኮኒ ኸ ትደልዪ ?
92	amharic	በርካታ ስደተኞች በኬንያ ደምበላፊቻ በተሰኘው ካምፕ ውስጥ እየኖሩ ነው ።
93	geez	ወገባእከ ወበላዕከ እክለ ወሰተይከ ማየ በዝንቱ መካን ዘይቤለከ ኢትብላዕ እክለ ወኢትስተይ ማየ ኢይባእ ሥጋከ ውስተ መቃብረ አቡከ ።
94	amharic	ትምህርትማ የጠቀመኝ ባዬሎጂ ከረቤዛ እና እንቁልጢ ርእስ ብቻ ሌላው ወፍ የለም ።
95	geez	ለይግብኡ ድኅሬሆሙ ወይትኀፈሩ እለ መከሩ እኩየ ላዕሌየ ።
96	tigre	ልትበአሶ ለቴለል ክእነ እት እንቱ ለሸባባት እብ ሱሰት ናይለ ሽፍታይ ሰበት ፈርሀው እንዴ ቀርበ ለሽፍታይ ለጋብህ ኢትረከበ ።
97	blin	ቈንሹ ብሪል ገምሮሰና ወንኪራ ኩሮላ ሀንተር ይዅ ።
98	tigrinya	ንሸሞንተ ዓመት ዝኸውን ከም ኣቦ መንበር ኮሚተ ደገፍቲ ኰይነ ምስ ሰራሕኩ ፡ ምቅይያር ኮሚተ ምስ ተገብረ ተቐይረ ።
99	tigrinya	ኣፍ - ደገ እንተዘይዕጾ ምደየበ ነይሩ ።
100	tigre	አብ-ዐሊ ጅከት ሓምድ እንዴ ለብሰ አስክ ሙሰ ትወከለ ።
101	geez	ወለተቅዋመ ማኅቶታ መኣኅዚሃ አርባዕቱ ወጽጌያታ ወከባበ ርእሳ ።
102	geez	እግዚአብሔር ባረኮ ለእግዚእየ ጥቀ ወአዕበዮ ወወሀቦ አልህምተ ወአባግዐ ወወርቀ ወብሩረ ወአግብርተ ወአእማተ ወአግማለ ወአእዲገ ።
103	amharic	አሁን ብዙ ቦታዎች ስታይ የመድኃኒት እና ክትባት አቅርቦት እንደገና ደግሞ ሰው በአደጋም ወይም አንዲት እናት ስትወልድ በወሊድ ምክንያት ብዙ ደም ቢፈሳት የደም አቅርቦት ያስፈልጋል ።
104	tigrinya	ከመይ ጌርና ከነታዓርቖም ንኽእል ትብለጽ ሓፍተይ ?
105	geez	ወነበረ እስራኤል ውስተ ጌሴም ወኮነት ይእቲ ክፍሎሙ ወበዝኁ ወመልኡ ጥቀ ።
106	tigre	መተልህየት ቼልሲ ቀደም ዕርፍ እብ ካህል እት ልትዓደሎ ሐቆ ዕርፍ ህዬ እት ድያጎ ኮስተ እግል ቼልሲ ለዐወተ ጎል ወሰከ ።
107	tigrinya	እቲ ሓጺር ጉንዱ ኣብ መስርሒ ዝተፈላለዩ ኣቑሑ ገዛ ይውዕል ።
108	geez	እስመ ስመ እግዚአብሔር ጸዋዕኩ ሀቡ ዕበየ ለአምላክነ ።
109	amharic	ራሴ እሰጥሃለሁ ብለው የነበሩ የሞባይል ባትሪ አስመጪ ስጠይቅ ለጊዜው ቻይና ሄደዋል ተብያለሁ ።
110	tigrinya	ኣብ ዛ ዓለም ዘሎ ኩሉ ነገር ጽቡቕ ፡ ቅዱስን ውቁብን ዩ ።
111	blin	ናበልጝኻ ፡ ምቍል እስሪዅ ይና እኽር ፍላን
112	geez	ወአብኡ መሥዋዕተ ቍርባን ለመዐዛ ሠናይ ለእግዚአብሔር አመ ዕለት ቀዳሚት አስዋረ ሠለስተ እምውስተ አልህምት ወዐሠርተ አልህምተ ወክልኤተ አባግዐ ወዐሠርተ ወአርባዕተ መሓስአ አባግዕ ዘዘ ዓመት ንጹሓነ ይኩኑ ።
113	tigrinya	ሽዑ ንሽዑ ድማ ማይ ብመስኖ ክትህቦ ይግባእ ።
114	geez	ወግበሮሙ ሰሊዳተ ዘዝብጦ ወይኩን ለምግባረ ምሥዋዕ እስመ ቦአ ቅድመ እግዚአብሔር ወተቀደሰ ወኮነ ተአምረ ለደቂቀ እስራኤል ።
115	blin	እና ከው ነን ስሐሲ ፣ እና ንኪር ጉላ ምስርድዅዲ ፡ ኳራለብድኻ ወረባ ናይልዲ ፣ ጉላድኻ እና ንኪር ስሔ ኤርትዪዅዲ ፣
116	tigrinya	ላሊጋ ፡ ቡንደስ ሊጋን ሰሪኣን ካብ መወዳእታ ወርሒ ታሕሳስ ክሳብ ፈለማ ጥሪ ብገምጋም ናይ ከባቢ ክልተ ሰሙን ናይ ዕረፍቲ ግዜ ንተጻወትቲ ይህባ ።
117	geez	ብዙኅ ሕማሞሙ ለጻድቃን ፤ ወእምኵሉ ያድኅኖሙ እግዚአብሔር ።
118	tigrinya	ይኹን ምበር እቲ መርዓ በቲ ዝነበረ ኩነታት ሃገር ስለዝተጸልወ እቲ ቅሉዕ ወራር ውን ስለዝጀመረ መንእሰይ ሳህለ ሃገር ኣቐዲሙ ንመርዓኡ ከወንዝፎ ግድን ኮኖ ።
119	tigre	ከሰላዲ ሀቤከ ? ቤሌኒ ።
120	blin	ኩበንሲማ ጀረብራዅን ላዅና ስኵሪ ይዅሉ ።
121	tigre	እቡ ምን ንትነፈዕ እግል ፍርሸት ወመዕጁን ለትገብእ ሜዛንየትመ ወይአትሐዜት ።
122	blin	ጃና ንር እዅረስ ገመና አዶሰና ሆው ይሮ ድድቲ ።
123	geez	እመቦ ዘሰረቀ በውስተ ውሉደ እስራኤል ወረዲአክሙ አግባእክሙ በላዕለ ዘረከብክሙ ይትኰነን መዊተ ።
124	tigrinya	በበይኖም ከኣ እዮም ብምባል ነቲ እምነት ብእምነቶም ክሰብሩ ይፍትኑ ።
125	amharic	ስንት ሙገሳ እንጂ ስንት መፍትሄውን አያስብም
126	tigre	ሸዐብ ምን ዕጨይ ሕዮ እግል ልስለጥ ሰበት ኢቀድር ዕጨይ ኢትብተኮ እንዴ ትበሀለ ሌጠ በጢር ለሰርግል ኢኮን ።
127	geez	በከመ አዘዞ እግዚአብሔር የሀብዎሙ እምአመ ቀብእዎሙ እምውስተ ደቂቀ እስራኤል ወይኩኖሙ ሕገ ዘለዓለም በመዋዕሎሙ ።
128	tigrinya	ንሳቶም ኣስዒቦም ፡ ኣብ ሂወት ጽንጽያ ፍሩታ ሓንቲ መዓልቲ ዕምሪ ምውሳኽ ፡ ምስ ሓደ ዓመት ኣብ ዕምሪ ሰብ ምውሳኽ ከምዝመሳሰል ብምምልካት ፡ ሰባት ቀመም ኣታኽልቲ መዲተራኒያን ክበልዑ መኺሮም ።
129	blin	ቈሊዕ መዓበነኵ ያሌል ቈሊዕ መዓበነኵ ያሌል
130	blin	ኒሰና ኮዶ ኣካንልድ ኣካን ፡ ዓስከር ኣኽን ፡ ኣሪ ገያሾ ፡ ወሪ ኣፍሪቂልድ ገንሺት ጨዓነክ ወንተተሩ ሰጛ ዶንክ
131	tigrinya	ንስምዒታትና ጽን ኢልና ንስምዓዮም ።
132	blin	እና ብሊና ድግም ሕያይቱ ነት ከተብሶ ህምበው ናብጅኻነክ ብሊና ወረቢል ይፍዲ ፡ ገመንዲ ፡ ጃንዲ ብጅኽድ ሰጛ ዳለትሊ ፣
133	tigre	እሊ አድብር እሊ ምን ኬን ታሪካይ ናይ ዓዳት መሕበራት ወእቅትሳድያይ አሀመየቱ ለትፈናተ ናይ ስያሐት መናፌዕ ህለ እሎም ።
134	geez	ወጸውዐ ኵሎ ደቂቀ እስራኤል ወሊቃናቲሆሙ ወመላእክቲሆሙ ወጸሐፍቶሙ ወመኳንንቲሆሙ ወይቤሎሙ ናሁ ረሣእኩ አንሰ ወኀለፈ መዋዕልየ ።
135	tigre	ደርብለ ቀደም ሑድ ሰኖታት ለትወፌት ሔማሁ ዝላመ ህዬ አስክ ቤት አማኑ ሄረረ ።
136	blin	ረስኒ ኣከንኻ ከለላ ደቃይቅ ካያ ተጻወርኖ ገረስነት ፡ እን ኣርያ ሃፋ ዓቋዅልድ ብቶ ህንባዅ ኣኾ እምብላውና ኒዅ
137	blin	ተለይዶኽር እን ይድ ተኸትልድ ናሽጉዅሲ ደገምነድለ እና ክቱብ ኒስ ገመልደውሉ ይገና መካ ዕመር ፡
138	blin	ገመና እርፋንሲ ከብነስ አርእጝ ቢዅ ፤ እማ ኒጕድብ ካያዲ ኒኮል ዔሩዅ ።
139	blin	ቈንሹኻ እንቲ አጃማ ሃብረ ኰዶማ ይድዃረስ ቍሮ ደምቢ ናን ኩበን ኡዊየካ ጀረብራዅን ይቲሉ ወከስ ።
140	tigre	ምነ ሽቁይ ከዛን ላኪን ትነፈዕ ወጀራዲነ ተአሰቴ ።
141	tigrinya	መሃይምነት ምጥፋእ ማለት - ፊደላትን ኣሃዛትን ምቑጻር ፣ ምምሃር ድማ ደረጃታት ትምህርቲ ምሕኳር ጥራይ ኣኻሊ ኣይመስለንን ።
142	tigre	ሰበት እሊ ዮም ምን ኢትትዐወት ፈጅር ክም ትትዐወት ክምቱ እንዴ አመንከ ምን ርምቅ ወክትል ኢትእዘም ።
143	geez	ኅድገኒ ወአጥፍኦሙ ወእደምስስ ስሞሙ እምታሕተ ሰማይ ወእገብረከ ውስተ ሕዝብ ዐቢይ ወጽኑዕ ወዘይበዝኅ እምነ ዝንቱ ፈድፋደ ።
144	amharic	በየቀኑ የሚተላለፉ ዝግጅቶቻችን እንዲሁም መረጃዎችን በፍጥነት የምናደርስበት ፤ ከእናንተም አስተያየት የምንቀበልበት የቴሌግራም አድራሻ አለን ።
145	amharic	ከእርሱ በቀር ሕይወትን ሊያጠፋ ወይም ሥጋንም ሆነ ነፍስን በገሃነም በማጥፋት ትንሣኤ የማግኘት ተስፋን መንፈግ የሚችል አካል የለም ።
146	amharic	ፌስ ቡክ ላይ ያፈቀርካትን ቆንጆ በ ጮሌ ወንድ እንዳትቀማ ልብ ማለት ያለብህ ነጥቦች የፍቅር ክትባት ።
147	blin	ዓስተርሊ ሺሽድሮ ቋልቶ ገረስነዲ ፡ ዓስተር ፈርነዲ
148	tigrinya	ኣብ ውሽጦም ምናልባት ውን መርዓዊ ክጉዳእ ይኽእል ዩ ኢሎም ስለዝሓስቡ ኣብኡ እንከሎ ክወርሳ ዝኽእል ዮም ፡ መርዓዊ ሳልስቲ ዝመርጹ ።
149	tigre	ዲብ እለ ዕንክለት እብ በርናምጅ ለሸቄካሁ ለመስል አብዓት ፡ እተ ባኩ ህዬ ጣውለት ለመስል ብለቅ ጣፌሕ ሀለ ።
150	blin	እዲኒል ክፍለዘመንሊ ካያ እና ዕድርንድ - ኣከው ከው ክርነት ፡ ኣመራ
151	tigrinya	እንታይ ተረኽበ ? ልቡ ከም ኩዕሶ ነጠረት ።
152	geez	ውስተ ባሕር ፍኖትከ ወአሰርከኒ ውስተ ማይ ብዙኅ ፤ ወኢይትዐወቅ አሰርከ ።
153	blin	ገለ ናልድ ሀደግኒ መታን ፥
154	blin	በጐስ ያዅ ስ ኒትክ ብሊና ብረስ ኰምተቶ ከተብስሮ ሸፍሰፍስሮ ኒ ተርያዅ -ዳለት ደምቢ ፣ እን ኤውርጲልድ እንተረክ ብርትስ ታውሩ ሰጘውድ ግን ፡ የኵ ዎልበርት ስሚት ።
155	tigrinya	ጀሚላ ቃስም ዝባን ስንቀይ ዓይኒ ምድሪ ብመፍትሕ ምዕጻው ኣይግድን ኣብ ከተማታትን ሓውሲ ከተማታትን ብርክት ዝበላ ኣብያት መስተን መግብን ፡ ቤት ቁርሲ ፡ ካፈ ፡ ሆቴላት ኣለዋ ።
156	tigrinya	፠ ሰዓት ኣብ ንርእየሉ እዋን ፡ ኣብ ዓይንና እትቐውምን ቀልጢፍና እንዕዘባን እያ ።
157	tigrinya	ተቓወምቲን መንግስቲን ዩክሬን ኣብ መንጎኦም ዘካይድዎ ዘለዉ ደማዊ ውግእ ደው ከብልዎ በብእዋኑ ኳ ስምምዓት ክኽትሙ እንተጸንሑ ፡ ነቲ ስምምዓት ኣብ ምኽባር ግን ገና ክዕወቱ ኣይካኣሉን ዘለዉ ።
158	geez	ወአጽንዓ ለዓለም ከመ ኢታንቀልቅል ።
