59	tigrinya	ንገለ ስምዒት ህዋሳትና እንተስ ብተፈጥሮ እንተስ ብሓደጋ ስለ ዝኸሰርናዮም ፡ ኣብ ህይወት ንኸስር ማለት ከም ዘይኰነ ለካቲት - ገጽ ኣብዚ ከስምረሉ ምደለኹ ።
60	amharic	በማለት ሰፊ ፊታቸውን አለመጠን አኮሳትረው መግለጫ ሰጡ ።
61	amharic	አይ ግድ የለም እመጣለሁ እየተጎራረስኩ ካልሆነ አይበላልኝም ።
62	blin	እና ክቱቢ ኒኒ ግርጋ ፡ ረዳእ ማሕረ መቕራሓዅ ገርበሻ ፓልቶክሊ ጂጚል ገምሮ እርግቲ ።
63	blin	እን ኒገባ ዲዊነ ሸኑረውሉ ፡
64	tigre	መ ዑመር አሰልፍ እብ መትፈራጅ እሲቱ እት ፈረሕ ፡ ሐርመ እብ ውላድ ተብዐት እብ ግብአቱ ዝያደት ትለወቀ ።
65	blin	እና አመ ነል በላይን ፖርትሱዳንልድ ካርቱም ጅዲልድ ሪያድ እርገው ተንዚም ሕ ግንባርዱዅሲ ናው ለህክድኖ ተር ይናዅ ።
66	amharic	ቤቱን ወደማረጋጋት ካስገባ በሗላ መቀመጫው ላይ አረፍ ብሎ ይናገር ጀመር ።
67	blin	ጃና ንር እዅረስ ገመና አዶሰና ሆው ይሮ ድድቲ ።
68	blin	እን ልጝንኻ ኒደምቢ ኣዋ ኣኸ ኣዳም አተይሮሉ ገረሳዅን ኒዳግልኽር እን ወካ አውን ትራብለድ እንሸውሶ ዋነ ።
69	tigrinya	ሓዳስ ኤርትራ መበል ዓመት ቁ ዝኽሪ ሰነ ኣብ ዞባ ዓንሰባ ኣብ ከተማ ከረን - ሰነ መዓልቲ ሰማእታት ኤርትራ ብክብ ዝበለ ሓበንን ስነ - ስርዓትን ተዘኪራ ።
70	blin	በጐስ ያዅ ቆል ጃቢታ ዳለትሊ ከተብሱ ብሊን ጉሊውሲ ከረንዲ ንርምጅዋዲትል ህምበውሲ ፡ ሲረዅድኻ ተርቐ-ቝርሲ ቛለት ካያ ግን ንከተብሱ ሰጛዅ ።
71	geez	ኢትብልዑ ውስተ ምድር ከዐውዎ ከመ ማይ ።
72	tigre	እሊ ህዬ መትሰባል ፣ ኤማን ፣ አማነት ፍቲ ወረሕመት እብ ለብእተ ገበይ እግል ልግበእ ወጅብ ።
73	blin	ክስታንኻ ኢየሱስ እዃርሳ ብራ ፣ ኣስላምኻ መሓመድ እዃርሳ ብረስ ፣ ኮቝር አወይሲ ናድ ስኵራዅ ኣኾ ዋስስተውሎም እቝቱ ኣኽኒ ።
74	blin	እና ንኪ ከደምሰውዲ ከተብሰውዲ ጋብ ብሊነውሲ ቋላዅድኻ እን ሰካ ናው ፈዲነው ፍራ ግን እና ንኪ ይን ጀቀፍነው ይስተን ብን ኣኽላ ።
75	blin	ጀዊራ እሰ ደምቢ ደአም እዃርስኒ ግርጋ አልብርሰላኽር በሓርሰላኽር ።
76	geez	ወኢትትአኀዘ ማሕረፀ ወኢመድሔ ማሕረፅ እስመ መብዐለ ነፍስ ውእቱ ወኢይትአኀዝዎ ።
77	amharic	ታላቁ የኢትዮጵያ ሕዝብ በኛ ሊመራ እሺ አይልምን አስበው ፥
78	amharic	መንግስት እግዜር አይደለም ።
79	amharic	ወደ ባህር ዳርቻ የሚሄዱት የመርከብ ሰሌዳ አጭር ጉዞዎች ብቻ ተጠቅመው ከሆነ ፤ የተለየ ቪዛ አያስፈልግዎትም ከ ጀምሮ ።
80	tigre	እብ ሸፋግ መጀርሒን ወመምተለካት ነአግዕዝ እት ህሌነ ፡ ምሴት ሐቴ እብ ሰበብ ጠቢዐት መደረት ዐባይ ጀሬት እትነ ።
81	amharic	ወንድሞቼ እግዚአብሔር ይጠብቃችሁ ።
82	tigre	እት ዐባዪ ሀዬ ከብድ ።
83	blin	ኒዳግልኽር ብርሃነመቀልዲ ክቱብ ኒዀርስክ ዒን ኣክትበት ኣኽን ፣ ኒ ቆል-ወንቐራ ወሪ ጂጛ እሲሰው ሻኽላኽር ሓበረላኽር ።
84	tigrinya	እዚ ቤተ - መቕደስ ርቡዕ ኩርናዓዊ ቅርጺ ዘለዎ ኰይኑ ፡ ንውሓቱ ሜተር ፡ ከምኡ ውን ግፍሑ ሜተር ይበጽሕ ።
85	amharic	ያ ሲሆን ግን አንዳንድ በሃይማኖት ያኮረፉ እስላሞች ከድርቡሽ ጋር ከወራሪው ጋር ሆነው ንጉሣቸውን አስገደሉ ሕዝባቸውን አስጨረሱ ፤ ።
86	blin	። ውረድ ይና ሓቢናዲ ፡ ይና መደካዲ ፡ አሪ ቃሪፍ ከደኑዲ ቍኖ መንደትኖ ገረስነኩን
87	amharic	ከምሳሌ ምንኛ ግሩም ትምህርት እናገኛለን
88	tigre	እምበለ ምስሎ ለዐለው ወለኢፈንተው ምኖም ስሉሓም ከረ ዐብዱ መሐመድ ፋይድ ፡ ከራር ኣድም ወሓጅ ኩሎም ብጠሮ ለቤለዮም ይዐለ ፡ ንዕኖ ለቤለዮም መ ይዐለ ፡ ዎሮትከ እብ እትጅሁ የክ አምደደ ።
89	tigre	መሳኔዕ ናይ ደወ ፡ ሸደዲት ወብዕድ መሳንዕ ዐለ እግለ ።
90	blin	ኒስ ተካዅ ኰዶ ወልደየሱስ ዓማር ፣ እን ንኪር ፎርቶ ከረንዅ ካን ደላያን ሰጘኵሉ እማ ፣ እን ካን ውልዋልድ ውልቕ ዩ ፣
91	tigrinya	እዚ ከኣ ብሰንኪ ጽበት ምንጋጋ ዝስዕብ ዩ ።
92	geez	ወባሕቱ ኢአሰሰለ አብያተ አማልከቲሆመ ፤ ዓዲሆሙ የዐጥኑ ሕዝብ ወይሠውዑ በውስተ አድባር ።
93	geez	ወሶበ ርእየቶ ይእቲ አድግት ለመልአከ እግዚአብሔር ይቀውም ውስተ ፍኖት ወሰይፍ ምሉኅ ውስተ እዴሁ ተግሕሠት ይእቲ አድግት እምነ ፍኖት ወሖረት ውስተ ገዳም ወዘበጣ ለይእቲ አድግት በበትር ከመ ይግብኣ ውስተ ፍኖት ።
94	tigre	ፌልድስፓር ፡ ካኦሊን ፡ ላይምስቶን ፡ ማርብል ፡ ፖታሽ ፡ ስሊካ ወብዕድ መዓድን ብእተ ።
95	blin	እና ሽኰር ዕድር ላጛ ጅንስ ኣከትር ፡ ላዅክ ኒ እንተራ ደርብ ኒትኒቱሩዂ ኣከትር ፈሀምስኖ ወንቀርኖኽር ነበብድኖኽር
96	amharic	ፕሬዝደንት ዶናልድ ትራምፕ ባለፈዉ ሚያዚያ ለጄኔራል ሐፍጣር ስልክ ደዉለዉ በፀረ ሽብር ዘመቻዉ የጋራ ጉዳይ ላይ ከመነጋገራቸዉ ባለፍ ዩናይትድ ስቴትስ የምትደግፈዉን ኃይል በስም አልጠቀሰችም ።
97	tigrinya	ከም ኤርትራዊት ኣብ ሃገረይ መጺአ ብናጻ ክንቃሳቐስ ኣኺሉኒ ዘሎ ጅግና ሰራዊት ኤርትራ እናመስገንኩ ፡ ኣጆኻ ኣብ ደገ ዘለና ኤርትራውያን ሎሚ ውን ከም ትማሊ ኣብ ጎድንኻ ኣለና እብሎ ።
98	tigrinya	ሱልጣን ሓላፊ ናይቶም ካልኦት ዩ ።
99	geez	ወለያርሕብ እግዚአብሔር ብሔረ ለያፌት ወይኅድር ውስተ ቤቱ ለሴም ወይኩን ከናአን ገብሮ ።
100	amharic	ይሄ የተሻለ ነው የምንለው በንጽጽር ነው እንጂ ተያይዞ ነው የሚወድቀው ።
101	geez	ወአልቦቱ ውስተ ታቦት ዘእንበለ ክልኤ ጽላት ዘእብን ጽላት ዘሕግ ዘሤመ ሙሴ ህየ በኮሬብ ዘተካየደ እግዚአብሔር ምስለ ደቂቀ እስራኤል አመ ወፅኡ እምነ ምድረ ግብጽ ።
102	geez	ወለእመሰ ትብል በልብከ ይበዝኅ ዝንቱ ሕዝብ ወእፎ እክል አጥፍኦቶሙ ፤
103	geez	ወተምዕዐ መዐተ እግዚአብሔር ላዕለ እስራኤል ወይቤ እስመ ኀደገ ዝንቱ ሕዝብየ ኪዳንየ ዘአዘዝክዎሙ ለአበዊሆሙ ወኢሰምዑ ቃልየ ፤
104	blin	ቈንሹኻ እማ እንቲ አደብ እስረ ህምብረን ፡ ዳሕኒዅ ኣክረን ፡ ኣን ምዳሲየካ ግን ይቲሉ ወከስ ።
105	geez	ወኢየኀጠኒ ቀላይ ፤ ወኢያብቁ አፉሁ ዐዘቅት ላዕሌየ ።
106	tigre	ጸሓይ ክም በዲረ ትፈግር ወትወድቅ ፡ ምድር ጸ ቤሕ ወመሴ ።
107	tigre	ሸቃላይ አፍረዮቱ እንዴ አዜደ ፡ ናይ እቅትሳድ ወእጅትማዕየት ሐያቱ ዶል ለአሰኔ ፡ ተኣምርተ እት ሄራር ተጠውር ለህሌት ደውለት ቱ ።
108	geez	ወባረኮ ኢየሱስ ወወሀቦ ኬብሮን ለካሌብ ለወልደ ዬፎኔ ቀኔዛዊ መክፈልቶ እስከ ዮም እስከ ዛቲ ዕለት እስመ ተለወ ትእዛዞ ለእግዚአብሔር አምላከ እስራኤል ።
109	tigre	ለእሲት እግለ መልክ ፡ ወጠብዐን ህተ ኣምረቱ ይዐለት ፡ ክም እነ ቴለቱ ፣ እሊ ለእሉ ሀብኮከ ዐሲር ክሉ ጭመም ናይ ሐቴ ሩማነት ሌጣ ቱ ዐለ ።
110	blin	ከመቱራዲ ፡ ሳንሳዲ ለጘክ ናግርጊል አርስድኖ ድውስቲዅሎም ፤ እማ ፈርኑዅ ።
111	tigrinya	ኵልና ግርማይ ወጪጭና ናብኡ ጐየና ።
112	blin	ንኻ መራ ፈርሐኵ ።
113	amharic	የክልል ሰንደቅ የራሱን የቻለ አነደ ሌላው ተመካክሮ ያውጣ ሰንደቁ የሃገር አንጂ የአንድ ብሔር ብቻ አይደለም
114	tigrinya	ካብኡ ሓምሳ ሜትሮ ከይረሓቕኻ ተጓሒፉ ዘሎ ጎሓፍ ሕሱም ትርኢት እዩ ።
115	amharic	የትግራይ ክልል ርእሰ መስተዳድር ዶ ር ደብረፅዮን በህገወጡ የአብይ ቡድን እየተካሄዱ ያሉ ክልከላዎች የትግራይ ህዝብን ለማንበርከክ ኢላማ ያደረገ ጥረት እንደሆነ ተናግረዋል
116	geez	ወእንዘ ይትናገር ምስሌሆሙ ወናሁ ያርብሓዊ የዐርግ ዘስሙ ጎልያድ ኢሎፍላዊ ዘእምጌት እምፀባኢተ ኢሎፍሊ ወተናገረ እሎንተ ነገራት ወሰምዐ ዳዊት ።
117	tigre	እሊመ ምርኤከ ከበሩ ማጽእዬ ለዐለ ረሲድ ነድአኮ ከበር ይአምጽአ ።
118	blin	ኣዳሚንድ ዅራዃ ፡ እን ጃኒ እዅራዲ ፡ ልዊር ገርዲት ተከዉ እርጉዅ ፤ እማ ኵንጝ ኣኾሰና ኒሞራ ሻኽሶ ዲዊዅ ።
119	tigre	ምስል ነፍሱ እት ልትሀጋጌ ፣ እሊ ጣኡስ ጸቤሕ ወገብአ እግልዬ ዐለ ፡ አዜ እብ ከፎ እግል እርከቡ ቱ ? ቤለ ።
120	tigre	መሐመድ አልቐዛሊ እዲነ ለውቀት እግል ትንበር ለነፌዕ ነሳዬሕ - ሐቴ ምዕልከ እግል ዎሮት ነፈር ሀበ ፡ እግል መሰል እት አሰርከ እተ ኦቶቡስ ለጸዐነ ነፈር ዐውለ ተዝከረት ድፈዕ እሉ ።
121	tigre	ለድዋርከ መትናይታይ ወደዩ ፣ ለዲቡ ህሌከ እግል ሽቅልከ ለከስስ ድዋር እት ወቀይ ለለአትናይት ወእግል መዕጸም ክም ዳርክ ውደዩ ፡ እሊ ህዬ እግል ሃዳፍከ ትጭቀም ሰነድ ዐቢ ገብእ እግልከ ።
122	blin	ኣብድ ምላዅ ወሪ እምን ኣኽጋዅሲ እምንሰና ሃበ ስኵሳዅ
123	amharic	የ ኦሎምፒክ የብር ሜዳሊያ ተሸላሚ የሆነው አሚር ካሃን ከውስጥ ልቤ ፤ ሴቶች መጣላት እንደሌለባቸው አስባለው ። ይህ የኔ አስተሳሰብ ነው ብሏል ።
124	blin	ኣኽጊ እዲኒልድክ ድድቲ ።
125	amharic	ጳውሎስ በቆሮንቶስ አገልግሎቱ ራሱን ለመቻል መሰል አማኞች ከሆኑት ከአቂላና ከጵርስቅላ ጋር ድንኳን ሰፊ ሆኖ ይሥራ ነበር ።
126	amharic	ኤርትራን በተመለከተ ምን እያደረግን ነው ?
127	tigrinya	እስከ ሕስብ ኣብልዮ ፡ ኣብዚ ሕጂ እዋን ሕሙም ሓዉና እናመጸ ኣነ ክምርዖ እንታይ ኰይኑ ይስመዓኪ ?
128	tigre	አምዕል ሐቴመ ስስ ሽፍታይ ኩነመ ምን ማርየ ዐድ ገብር ፡ ጉማይ ሳቦት ፡ ወብሸ ለልትሀበል አካናት ሴዕ ሰልፍ ሐ ዘምተው ።
129	blin	እዲኒ ቀሓትድ ቋልነንኻ ውሪከው ደኣነው ኣኽድና
130	tigre	ምኖም እንዴ ሐየው ለትሳርሐው ፡ ለትወፈው ፡ ህዬ አስክ እለ ሐን መራዐየት ዲብ እስብዳልያት ልትዓለጆ ለህለው ቶም ።
131	tigre	አሀ ፡ ጸርነ ሚ ረከብኩም ? ትሰአለ ዐብደል ።
132	tigre	እብ ሰነቱ ወቤለ በኪት ላቱ ጭገሩ ወሀ እንቤሉ ሞላይነ ወመንቱ ለነብር እምበልሁ መጨሊ ወቀጢን ወእቡ ግዳይ ሰለስ ለሰብ ለመድሐሩ ወሳቲፍ ልብሉነ ኢጸንሔነ አሰሩ ትድውር ዲብነ ሕናመ ከእግል ንግበእ ክምሰልሁ ።
133	tigre	ገድም ፡ ሁመድ ፡ ዜነብ ወድርት አስር ሕድ እት ገብኦ ሸንከትለ እንክር ለስተል ጌሰት አራበደው ።
134	amharic	ሆኖም ግን አንድ በእርግጠኛነት ልናገር የምችለው ነገር ቢኖር በፍርሀት የተነሳ የማላምንበትን ነገር አድርጌ የማላውቅ መሆኑን ነው ።
135	tigrinya	ሞየስ ነዛ ኣብ ቅልውላው ዝነበረት ጋንታ ሱር በተኻዊ ለውጢ ብምምጻእ ተወዳዳሪት ክገብራ ክኢሉ ።
136	amharic	በባህርዳር ከተማ በክልሉ አስተዳደርና ፀጥታ ጉዳዬች ቢሮ ከመከላከያ ፣ ከፀረ ሽምቅ ፣ ከአድማ ብተና እና ከብሔራዊ መረጃና ደህንነት የተውጣጡ አመራሮች ስብሰባ - - ።
137	amharic	እውነቱንም ለመረዳት ብዙም ርቆ መሄድ አያስፈልግም ።
138	blin	ትም እልላ ጎልዪል ፈርቲ ።
139	geez	ወይቤሎ አቢሳ ለዳዊት ናሁ ዐጸዎ እግዚአብሔር ዮምኒ ለፀርከ ውስተ እዴከ ወይእዜኒ እርግዞ በኲናት ወእፀምሮ በምድር በምዕር ወኢይደግሞ ።
140	tigre	እንዴ ሀርበ አስክ አውቴት ጌሰ ።
141	blin	ይነዲ እን ገመናዲ ላገሽ ሽካ ልዊ ሰልብነ ሻኽንዅን ።
142	geez	ወዘእምነገደ ደቂቀ ንፍታሌም ፈዳሔል ወልደ የሚዩድ መልአክ ።
143	tigre	ለሓለት ተአትናይት ሰበት ይዐለት ፡ መስኡሊንለ ገደማት ናይ ኖሱም መዳርስ እግል ለአዳሉ ልትቀሰቦ ዐለው ።
144	tigre	ብዝሓም ተብዕን እት ካልእ አካን ዕያል እት ቦም እንዴ ሰትረው ምነን ክም ቀሩበን ወክም መደው ረአሶም ክም ሸርቦ ፡ እንዴ ወልደው እተን ለኢሸርፎ ፡ እንዴ ወልደው እተን ለልትበረው ሀለው ።
145	amharic	ራሳችንን ከኮሮና በሽታ እንጠብቅ
146	amharic	ለዚህም አንዱ ምሳሌ ከአጎራባች ሃገራት ሳይቀር ተዋጊዎችን እየመለመለ በሶማሊያዉ የእርስ በርስ ጦርነት የሚያሰልፈዉ አሸባብ ነዉ ።
147	blin	ኒስ ተኪን ውሪከው ናአሰል ሞላድ ለወቶ ፣ በልጝኻ ጊም ሰለሙንትልድ እዃርሰነኵን ፣ በልጝኻ መሓመድትልድ የው ህምበናዅን ።
148	tigrinya	እቲ ዝቐረበ ርእይቶታት ፡ ብሓንቲ ናይ ክኢላታት ጉጅለ ይምስራሕ ።
149	tigre	እለን አምዔላት እለን እግል ሰሚረ አሌላት ፈር- ወንተርተን ።
150	geez	ወወሀበኒ እግዚአብሔር ክልኤ ጽላተ ዘእብን ዘተጽሕፋ በአጽባዕቱ ለእግዚአብሔር ወተጽሕፈ በውእቶን ኵሉ ቃል ዘነገረነ እግዚአብሔር በውስተ ደብር አመ ተጋባእክሙ ።
151	amharic	አሁን ግን እናንተ ቀድሞ ርቃችሁ የነበራችሁ ፣ በክርስቶስ ኢየሱስ ሆናችሁ በክርስቶስ ደም አማካይነት ቀርባችኋል ።
152	blin	እማ ውራ ሃቢንካ ይቲሉ ቈንሹ ።
153	tigre	ዕዳገ ሐሙስ ፡ እት ደቂቀት መሐመድ ኑር ኣሕመድ እብ ክልኦት ቤጪ ፡ ወእት ደቂቅ ኤፍሬም የማኔ እብ ከርት ቀዬሕ ከስረዮም ።
154	amharic	ፓርኩ አገልግሎት መስጠት ሲጀምርም ከ በላይ ለሚሆኑ እንጀራ ፈላጊዎች እድል ይፈጥራል ተብሏል ።
155	tigre	እበ ክቡድ ላቱ ደርብ ኢንፉጅን ቱ ለአምበትነ ።
