69	tigre	ሰብ ደሐን ተካሪር ዲበ እለ ወዐለው እንዴ ወዐለው ፡ አንሶም ወአጀኒቶም ደሐን ህሌነ እት ልብሎ ዲበ ገበይ ህቶም ወለምነ ጸሮም ፍንቱያም ዐለው ዲብ ሕድ ትከረው ።
70	tigrinya	ንኣብነት ከም ዚ ብሃኮሰኤ ጀሚሩ ዝጸንሐ ናይ ኤለክትሪክ ስራሓት ዝኣመሰለ ንጥፈታት ስነ-ስርዓት ምምራቕ ክግበረሎም እዩ ።
71	amharic	ፕሬዝደንት ዶናልድ ትራምፕ ባለፈዉ ሚያዚያ ለጄኔራል ሐፍጣር ስልክ ደዉለዉ በፀረ ሽብር ዘመቻዉ የጋራ ጉዳይ ላይ ከመነጋገራቸዉ ባለፍ ዩናይትድ ስቴትስ የምትደግፈዉን ኃይል በስም አልጠቀሰችም ።
72	blin	እን ዕዳጊል አረርሰው ግእዝ ሶፍትዌር ፕሮግራማት ናድከል ፡ ወሪ ይኸ ናብጅኻኒልክ ቱራሲክ ፡ እን ብሊንድ ከተብሮ ጀረበውድ ጨገምሲ እንክሮ ይስቶ ስኵሮ ህምባዅ ግን ።
73	tigre	አናመ ሽብብ እንዴ እቤ እግል እርኤ ጀረብኮ ።
74	geez	ወጸምአ ጥቀ ወጸርኀ ኀበ እግዚአብሔር ወይቤ አንተ አግባእከ ውስተ እደ ገብርከ ዛተ ሕይወተ ዐባየ ወይእዜሰ እመውት በጽምእ ወእወድቅ ውስተ እዴሆሙ ለቈላፍያን ።
75	blin	ሉዊሳ ሰንሒት በራሕ ይና ግና የቲ ።
76	tigrinya	በብግዜኡ እናዓበየት ድማ ናይ ኩርባታት መዋሰቢ ን ፡ ጎሚኖታት ከምኡ ውን ድሪፕ ኢሪገሽን ማሽናት ባዕልና ተኺልና ኣብ ዚ ሕጂ ዘላቶ ደረጃ ክትበጽሕ ክኢላ ።
77	blin	ጃና ንር እዅረስ ገመና አዶሰና ሆው ይሮ ድድቲ ።
78	tigre	ሎርድ ላኪን ዘመን ሰበት ይዐለ እግሉ ኢተሐሰረ እበ ።
79	amharic	ይህን መሠረት በማድረግ ፊፋ የዓመቱ ምርጥ ቡድንና የዓመቱ ምርጥ የደረጃ ማሻሻል ያሳየ ቡድን መሸለም ጀመረ ።
80	tigrinya	ንሱ ድሓን ዘሎ እዩ መሲልዎ ዘሎ ።
81	amharic	የቀጣዩ ትግል አላማ ሰላምንና የተረጋጋ ህይወትን ለህዝባችን ማምጣት ነው ከሰላማዊና የተረጋጋ ህይወት ብቻ ነው የኢትዮጵያም ሆነ የኤርትራ ህዝቦች የሚጠቀሙት ።
82	tigrinya	ዋልኮት ውን ጠበቕ ዩ ዝመስል ።
83	blin	እንትሮ ህንባዅሲ ጃቢስሮ ቋልና
84	blin	እን ልጝንሊ ላኣዳም ካያ ተረንግል ዓራትል ገንጁ እርጉዅ ።
85	geez	ወይቤሎ ዔሳው ተንሥኡ ንሑር እንተ መንጸር ።
86	amharic	ሃርዲን ዴላ ኢኒዮን ። ይህ ቦታ የተገነባው ለ ኛው ክፍለ ዘመን ገዳም እንደ መካከለኛ ክፍል ሲሆን ቴምፕሎ ዲ ሳንዴጎ ደግሞ የዚህ ቦታ ብቸኛው ቅሪት ነው ።
87	tigre	እድግት እት እንተ ለለእ ትቤ ።
88	blin	ዳበርነድ ሻመድ እንተራ ክራ ነቀሶ ህንበኵ ።
89	tigrinya	በዚ ድማ ንሓደ ወተሃደር ጸዊዕና ፡ ንዓ እዛ ክሻፋ ግደፋ ንብሎ ።
90	amharic	የአዉሮጳ ኅብረት የአባል ሃገራት የሀገር ዉስጥ ጉዳይ ሚኒስትሮች ስደተኞችን በየሀገራቱ በእኩል ደረጃ ለመከፋፈል የጀመሩት ዉይይት እጅግም አዎንታዊ ዉጤት አላስገኘም ።
91	amharic	የገንዘብ አቅም የፈተነው የቀዳማዊ ኃይለሥላሴ ማኅበር ሪፖርተር ቀዳማዊ አፄ ኃይለ ሥላሴ በዘመነ መንግሥታቸው ለትምህርት ከፍተኛ ትኩረት ይሰጡት እንደነበርና ለዚህም እውን መሆን ራሳቸው የትምህርት ሚኒስትር እንደነበሩ ይወሳል ።
92	blin	ላዶንትክ ወካ ከለብሊ ትዎ ፡ ማልሲ በቀይድጊን ጕኢሳዅ ሰጚነዲን ፡ እን መስከብል ግድጝ ዋነን ፡ እማ እን ግድጝኻ ትክሰ ኣንጨርጨሮ ውሕ የን ፣
93	blin	ከበሲቊር ናውክ ናክስታንዲ ናእስላምዲ ዓብደላ ሰልፋ ኣባይሰና እሲነ ቋልንዅሉ ።
94	blin	ቅያስሊ ገእሳዅ ፍትሕ ዋኒሮ ህንበኵሉ እን ነቀስድራዅ ደርፍፍ ጋርሊ መድ ምዅርኒል ፍትሕ ውራ
95	amharic	እኔ በታዘብኩት ልክ እጅግ በርካታ ዜጎች ለወፍጮና ሌሎች ኢንዱስትሪዎች ኃይል ለማግኘት የትራንስፎርመር ግምት ቢከፍሉም ለዓመታት ትራንስፎርመር ባለማግኘት ወፍጮዎቹ ዝገው ተቀምጠው ለኪሳራ ተዳርገዋል ።
96	amharic	አፍሪቃ የግብፅ የቀድሞዉ ፕሬዚዳት ሆስኒ ሙባረክ አረፉ የቀድሞዉ የግብጽ ፕሬዚዳንት ሆስኒ ሙባረክ ከዚህ ዓለም በሞት ተለዩ ።
97	blin	እን ቍራኽር ድዃራ ግን ፤ እን ዓንቂ ይነሪ ኒጕርበት ፈርደሪኽር ድዃራ ግን ።
98	geez	ታድለቀልቅ እምቅድመ ገጹ ኵላ ምድር ። በልዎሙ ለኣሕዛብ ከመ እግዚአብሔር ነግሠ
99	tigrinya	ከምዚ እናበላ እናሰሓቓ ኸኣ ናብቲ ምርኢት መጽሓፍቲ ዝካየደሉ ቦታ ኣተዋ ።
100	geez	ወይእዜሰ አዕረፎሙ እግዚአብሔር አምላክክሙ ለአኀዊክሙ በከመ ይቤሎሙ ወይእዜኒ ተመየጡ ወእትዉ ውስተ አብያቲክሙ ወውስተ ደወልክሙ ብሔረ ዘወሀበክሙ ሙሴ ገብረ እግዚአብሔር በማዕዶተ ዮርዳንስ ።
101	tigre	እሊ ወቅት እሊ ከረሙ ትመጽእ ።
102	geez	ወነቅሀ ሰሎሞን ወአእመረ ከመ ሕልም ውእቱ ወተንሥአ ወሖረ ኢየሩሳሌም ወቆመ ቅድመ ምሥዋዕ ዘቅድመ ታቦተ ሕጉ ለአግኪኡበሔር በጽዮን ወአብአ መሥዋዕተ ወገብረ በሰላም ወገብረ ምሳሐ ዐቢየ ሎቱ ወለሰብኡ ።
103	amharic	የዘይነባ ድምጽ በሳዑዲ አረቢያም ሆነ በመካከለኛው ምስራቅ በቤት ሰራተኝነት የሚያገለግሉ ኢትዮጵያውያንን ስሜት የሚወክል ይመስላል ።
104	blin	አመራ ትል ደአም ሺብ ክረውዱዅ ሊ ገሙዅ ።
105	tigre	ወካልእ እዋን ለከራዪ ዐድ ተክሌስ እግል ሐመድ ኖር እብ ኮናት ረግዘቱ ።
106	tigre	እምቤዕኪ ዲብ ከብድኪ ደየ ።
107	geez	ወወረደ ሠርሑ ለእግዚአብሔር ውስተ ደብር ዘሲና ወሰወሮ ደመና ሰዱሰ ዕለተ ወጸውዖ እግዚአብሔር ለሙሴ በሳብዕት ዕለት እማእከለ ደመና ።
108	tigre	እግል ፍንቱያም አንፋር ሌጠ እንዴ ኢገብእ ።
109	tigre	እተ መደት ለሀ ክርነሸነ እብ አዋልድ አንሳት እብ እዘኑ እግል ልስመዕ ዲብ ነሐብረን እግል ልትጸገዕ ዐለት እግሉ ።
110	tigrinya	እንተዀነ ፡ ጉግል እውን ልክዕ ከም ናይ ፈይስቡክ ነተን ኣቐዲመን ኣብ ኢድ ተጠቀምቲ ዘለዋ ንሱ ብዘፍረዮ ሶፍትዌር ዝሰርሓ ሞባይላት ከም ቀደመን ንኽሰርሓ ኣገልግሎቱ ከም ዘየቋርጸለን ኣፍሊጡ ኣሎ ።
111	amharic	አመራሩን የመወንጀል መነሻ ሃሳብ አላቸውና ሚዛናዊ ሊሆኑ አልቻሉም ።
112	tigrinya	መሃይምነት ምጥፋእ ማለት - ፊደላትን ኣሃዛትን ምቑጻር ፣ ምምሃር ድማ ደረጃታት ትምህርቲ ምሕኳር ጥራይ ኣኻሊ ኣይመስለንን ።
113	blin	ጃኒ እዅራ ዓይግሲ ኒትክ ጭንፍፍ ሲዅ ፤ እማ ተርእሊ ይዅላ ።
114	geez	ወይቤሉ ውሂበ ንሁብ ወሰፍሐ ልብሶ ወገደፉ ብእሲ ብእሲ አዕኑገ ዘሰለቡ ።
115	amharic	ተቃዉሟችን ለምዕራባዉያን ለፀጥታዉ ምክር ቤትና ለአዉሮጳ ሕብረት መልዕክት ለማስተላለፍ ነዉ ።
116	amharic	በኤርትራ ተማሪዎች ትምህርታቸዉን ለመጨረስ ሲቃረቡ ሳዋ ማሰልጠኛን በግዳጅ ይጎበኛሉ ተባለ ።
117	tigrinya	ብመሰረት መጽናዕቲ ናይ ውድብ መግብን ሕርሻን ዓ ም ፡ ሓደ ካብ ኣርባዕተ ሰባት ኣብ ሃገራት ትሕተ - ሰሃራ ፡ ብዓጸቦ ይጥቃዕ ።
118	amharic	የባህርዳር ከተማ ወረዳ ፍ ቤት በከሣሽ አቶ ሙላት ሸፋው በተከሣሽ አቶ መሀመድ ዘይን መካከል ስላለው የገንዘብ ክርክር ጉዳይ መልስ ይዘው ለየካቲት ቀን ባይቀርቡ ጉዳዩ በሌሉበት ይታያል ።
119	amharic	በመቀጠልም በጅማ አካባቢ የተከሰተውን ችግር ለመፍታት ሚኒስትር መስሪያ ቤቱ ለአካባቢው ነዋሪዎች በርካታ ስልጠናዎችን እንደሰጠ እና ከ በላይ ጽሁፎችን ከበርካታ ለማህበረሰቡ እንዳሰራጨ ይናገራል ፤ ።
120	amharic	በኦህዴድ የስብሰባ ማጠቃለያ ላይ መግለጫ የሰጡት ም ሊቀ መንበሩ አቶ ለማ መገርሳ በበኩላቸው ፤ ከአሁን በኋላ የምናካሂደው ጠንካራ ትግል ነው ብለዋል ።
121	amharic	የ ኦሎምፒክ የብር ሜዳሊያ ተሸላሚ የሆነው አሚር ካሃን ከውስጥ ልቤ ፤ ሴቶች መጣላት እንደሌለባቸው አስባለው ። ይህ የኔ አስተሳሰብ ነው ብሏል ።
122	amharic	የቡናዋ ሀገር ናንሰቦ ካሏት ቀበሌዎች ውስጥ ቱ በቡና ምርት የታደሉ ናቸው ።
123	tigre	ቅወዕ ክምሰል መጽአ ለምድር ምን አዳም እንዴ ትገልበበ ጸንሐዩ ።
124	geez	ወተወከፍኩ ከመ ኣእምር ፤ ወዝንቱሰ ጻማ ውእቱ በቅድሜየ ።
125	geez	ወአውሥኦ ውእቱ ወልድ ዘይቀውም ላዕለ እለ የዐፅዱ ወይቤ እንታክቲ ወለት ሞአባዊት እንተ ገብአት ምስለ ኖሔሚን እምነ ሐቅለ ሞአብ ።
126	tigrinya	ኣብዚ ግዜ ዚ ግን ብኣዝዩ ሰሓቢ ቀለም ሕብሪ ተለኽየን ማረኽቲ ኮይነን ኣለዋ ።
127	blin	ውረድ እን ኣዋዅድ ሀምበውዲ አረርስጙኑ እርግና ገመር ጀብሀት ዳለትሊ እርጋዅ እማና ኒኮል ገእዮ ፣ እን ኣከውሲ ትክሲነ ደለይዱኑ እርግኒ ።
128	tigre	ኖሪት አስክ አቡሀ ለአቀብል ዲብለ መገሰዩ ቤት እንዴ ገአትተ ተሓፍዝ ወድሩሰ ታቤዕ ለዐለት ።
129	amharic	አሁን የፍርሃት ጊዜ አይደለም ሉላችይ ርገናመ ስንያቢ በመቃብር ውስጥ ወንድም ምኪሐ ጋጋረተ ።
130	geez	ወዕቀቡ ኵሎ ሕግየ ወኵነኔየ ወኢትግበሩ ምንተኒ እምኵሉ ዝንቱ ዘርኩስ ኢዘእምፍጥረቱ ወኢግዩር ዘሀለወ ኀቤክሙ ።
131	tigrinya	ክልቴና ካብ ነጥሪ ዝመጽኣና ትእዛዝ ድማ ንስኻ ሓብረኒ ኣነ ድማ ክሕብረካ የ ።
132	amharic	ባለፉት ሰባት አመት ከመንፈቅ ዘጠኝ መቶ ቢሊዮን ዶላር ወጥቷል ።
133	tigrinya	ክምስ ኢሉ ኣብ ሓሳብ ብምጽናሕ ናብ ሕቶ ሰገረ ።
134	geez	ወእምድኅረ መዋዕል አመ ማአረረ ስርናይ ኀወጻ ሶምሶን ለብእሲቱ ወአምጽኣ ላቲ ማሕሥአ ጠሊ ወይቤ እባእ ኀበ ብእሲትየ ውስተ ጽርሕ ወከልኦ አቡሃ በዊአ ኀቤሃ ።
135	tigrinya	ወልፊ ዘለዎ መንእሰይ ምስ ኣመሉ ከይተፋትሐ ክምርዖ ኣይክእልን ዩ ።
136	tigre	ሳሌሕ ምን እለ አስክ ሎሀ ? እት ልብል ትሰአለ ።
137	tigre	እትለ ዕለት እለ ለልትቀደርከ ክም ሸቄከ ዓርፍ- ስከብ ።
138	tigre	አምሳላት እንግሊዝ ወተርጀመቱ በዐል አመል አመሉ ኢለሐድግ ወደብር አካኑ ።
139	amharic	ከተያዘ ደግሞ ስምምነት እንዲያደርግ ወይም በጦርነት ያለመፈላለግ ቃል ኪዳን እንዲገባ ይገደዳል ።
140	amharic	ኦሮሞ ያልሆነ ሲታረድና ንብረቱ ሲቃጠል ለገዳይ ስትጮሁ አይተናል ።
141	amharic	በአቶ ጀዋር መሀመድ ቤት በተደረገው ፍተሻ ሚሊየን ኦሮሞዎች መገኘታቸው ተገለፀ ?
142	blin	ቆላትዲ ናውሪነዲ ሓንጎል ሹዅዳ ፡ ሕንጣነሪ ለበኪ ህንድግ ለበኪ ሹዅዳ ፡ ልውር ደርብ መንሱራ ፡ መግደርና ፡
143	blin	እማ እና ድግም ብሊነው ኔን እን አሪ እድንዪል አረርሰው ፡ ኣዳሚንድቍር ናአሰል ጃበርልድ ለውነው ድግም ቆሉዲ መጢቶ ቋልስተውዲ ፡ ሓበንደውዲ
144	amharic	ግራስ የወግ አጥባቂ የቀን ክንፍ ቡድኖችን ወይም ናዚዎችን ባሰሙዋቸው ንግግሮቻቸው ከመተቸት ወደ ኋላ ብለው አያውቁም ነበር ።
145	geez	ወይቤሎሙ ኢየሱስ ንዑ ወአምጽኡ ቅድሜየ ወቅድመ እግዚአብሔር እምነ ማእከለ ዮርዳንስ ወንሥኡ እምህየ አሐተ አሐተ እብነ ወጹሩ ውስተ መታክፍቲክሙ በከመ ኍለቊሆሙ ለዐሠርቱ ወክልኤቱ ነገደ እስራኤል ፤
146	amharic	የመመህራንና የተማሪዎች የአንድ ለአምስት አደረጃጀትም እንደ መነሻ ተጠቅሷል ።
147	tigre	ኦሮ ምነ ለዐበ ወቀይ ፡ ለአምበል አትካራም ገብእ ለዐለ ሐረካት ወፍዕል አባይ ናይ ራቀቦት ሽቅል ቱ ።
148	amharic	ድሮም ከማያምን ምን ይጠበቃል ሚኪዬ ።
149	amharic	የኤቦላ ወረርሽኝ እና ለራሱ እስላማዊ መንግስት የሚል ስያሜ የሰጠው ታጣቂ ቡድን ጉዳይ የጉባዔው መነጋገሪያ አጀንዳዎች ናቸው ።
150	blin	ምልደኪ ግን ንሪ ይራዅኪ ።
151	tigrinya	ባባን ማማን ካብ ቲ ዝመሃረሉ መጻሕፍቲ ምስ ኣረድኡኒ ።
152	blin	ኒዳግልኽር ብርሃነመቀልዲ ክቱብ ኒዀርስክ ዒን ኣክትበት ኣኽን ፣ ኒ ቆል-ወንቐራ ወሪ ጂጛ እሲሰው ሻኽላኽር ሓበረላኽር ።
