30	tigre	አስክ እለ እምበል አሰይድ ወልደኣብ ፡ አስላምቶም ካርጅ ምን ኤረትርየ ልትሐረኮ ለህለው ዑመር ቃዲ ፡ ኢብራሂም ሱልጣን ወእድሪስ መሐመድ ኣድም ።
31	blin	ኒንኻ ግርግሺባ ኣዳም ክሩኑ ማለት ግን ።
32	tigrinya	እቲ ዝተመላለሱሉ መዓልታት ክወሓጠለይ ስለዘይከኣለ ከኣ እየ ክጽሕፍ ተገዲደ ።
33	geez	ወይቤሎ ሙሴ ኢኮነ ዝንቱ ድምፅ ዘመላእክት እለ ይትኄየሉ ወኢኮነ ድምፀ መላእክተ ፀብእ አላ ድምፀ መላእክቱ ለወይን እሰምዕ አንሰ ።
34	blin	እንቍርቍራዲ ተኪኤ ዓልበኪት አ ደ ከተበው
35	amharic	የኦሮሞ ምሁራን እና ወጣቶች በውስጣቸው የተሰገሰጉትን እሾሆች ነቅለው መጣል ካልቻሉ መቼም ቢሆን ሰላም አያገኙም ።
36	amharic	ደህ ውነ ምመህ ድባከ ምጣበ እሱ በጣም ጥሩ አልነበረም ታመሚደንእ ውሰ ድንአ ንምለ ።
37	tigrinya	ግን ከኣ ንመብዛሕትና ከቢድ ኮዩኑ ይስመዓና ።
38	tigre	ቅወዕ ክምሰል መጽአ ለምድር ምን አዳም እንዴ ትገልበበ ጸንሐዩ ።
39	tigre	ወድ አዳም ላዝም ቱ ምስለ እት ባካቱ ለሀለ አብካት እት ልትጠወር ወወራታቱ እት ለአፈዬሕ ወፈናቴ ለገይስ እግል ልግበእ ቡ ።
40	blin	እዃርደንትልድ ከበ ናር ድ ስትራሲክ ፡ ከበኒትል ገእይሮ እንተውድክ ካላ ብዅርሰኵ ።
41	amharic	ትግሉ ወደ ህዝቡ እጅ ገብቷል እና
42	tigre	ልሰዕ ለሸዐብ እንዴ ኢልትፈንጠር ህዬ ፡ ዐጀላት ምን ሰብኡ አው ጻብጣመን ለዐለው ዲብ ነዙዑወን እግል ለአኩበን አምበተው ።
43	amharic	በዚያም ላይ ወደ ሺህ ዶላር ገደማ ማስያዣ ማስገባትም ይጠበቅባቸዋል ።
44	tigrinya	እቲ ኣብ ኣመሪካ ዝነብር ፍልስጤማዊ ካብ ካብ ሽሕ ንላዕሊ ፍልስጤማውያን ክነብሩላ ተስፋ ዝገበረላ ከተማ ረዋቢ ዳርጋ ኣብ ምዝዛማ ቀሪባ እያ ።
45	tigrinya	ሎሚ ናይ መወዳእታ ጻማ ድኻሙ ዝሓፍሰላ ምርቕቲ ዕለት ምዃና ድማ ብምሉእ እምነት ደምደመ ።
46	amharic	ድሮም ከማያምን ምን ይጠበቃል ሚኪዬ ።
47	geez	ወአንተ ዝክርየ በኵሉ ጊዜ ። ከመ ኳሄላ ኮንክዎሙ ለብዙኃን ። ወአንተ ረዳእየ ወኀይልየ ።
48	tigre	ሀደፍነ ተዐሊም ሰበት ዐለ ዘበነ እብ ዋጅብ እግል ንትነፈዕ እቡ ቀደርነ እግል ኢበል እቀድር ።
49	tigrinya	ተጫረትቲ ከማልእዎ ዘለዎም ረቛሒታት ፎቶ ኮፒ ናይ ዝተሓደሰ ፍቓድ ንግድን ፎቶ ኮፒ ታሴራን የቕርቡ ።
50	blin	ጅእሮ ደምቢኻ ጐዱጕ ጃኒዅሊ ህምበው ሳቝሲ ቋልዶሰና ናልድ ዳዕስረ ቍቲ ።
51	blin	እን ዳለት እንዲል እና ብለምይስ ፈደን ኣኸው ገርትዱኑሎም ሰጘነኵ ።
52	tigre	ህቱ ፡ ለዐለት ናይ ፈርሐት ድግም እት ምግብ እንዴ አዳለቀ እተ ፡ እግለ ዐለት ምስሉ ሳዐት ምን እዴሁ እንዴ አፍገረ ትሰሎመ ምንዬ ቤለ ።
53	tigrinya	ክልቴና ካብ ነጥሪ ዝመጽኣና ትእዛዝ ድማ ንስኻ ሓብረኒ ኣነ ድማ ክሕብረካ የ ።
54	tigrinya	በላኦ ካብ ጸወታ ከይረሓቓ ።
55	geez	ወይእዜኒ ስረይ ሊተ ኀጢአትየ ወተመየጠኒ ወእሰግድ ለአምላክከ ።
56	amharic	የገንዘብ አቅም የፈተነው የቀዳማዊ ኃይለሥላሴ ማኅበር ሪፖርተር ቀዳማዊ አፄ ኃይለ ሥላሴ በዘመነ መንግሥታቸው ለትምህርት ከፍተኛ ትኩረት ይሰጡት እንደነበርና ለዚህም እውን መሆን ራሳቸው የትምህርት ሚኒስትር እንደነበሩ ይወሳል ።
57	geez	ወወረደ ሠርሑ ለእግዚአብሔር ውስተ ደብር ዘሲና ወሰወሮ ደመና ሰዱሰ ዕለተ ወጸውዖ እግዚአብሔር ለሙሴ በሳብዕት ዕለት እማእከለ ደመና ።
58	amharic	የኦሮሞ ፈረሰኞች ብትሰጠኝ ጣልያንን ቀይ ባሕር እከተዋለሁ
59	blin	እገአድ ኣዅዅማ ኵዳስልኻ ሰሰዕነሊ ኩክሪላ ስርነሊ ይስቶ ፈንፈንስስተሰና ኣከኵ ።
60	tigrinya	ኣብ ቲ ሆስፒታል ሓላፊ ክፍሊ ዓይኒ ኣቶ ካሕሳይ ስዩም ፡ ልዕሊ ዜጋታት ናይ ሓበላ መብጣሕቲ ፡ ንልዕሊ ድማ ቅልል ዝበለ መብጣሕቲ ከም እተገብረሎም ገሊጹ ።
61	blin	ዳበሪ ብሊና ጋባ ወረና
62	tigre	ጨቅጥ እግል ልትሰምዐነ ላዝም ቱ ።
63	blin	ንዳግል ፡ እና ወክት ሺባ እንተረክ ከውዲ ማልዲት
64	tigre	እሊ ህዬ እብ ብዝሔ ናይለ ነብሮ እቱ ሙስልሚን ረኤናሁ ምንገብእ ፡ ሐድ ናይለ ዲብ ክለ ዐለም ለነብሮ ምስልሚን ልትዋገም ።
65	tigrinya	ሻርማ ንሓደ ፕሮጀክት ክጅምሮ እንከሎ ፡ ብቐዳምነት ዘካይዶ ኣብቲ ከባቢ ንዘሎ ሓመድ ብደቂቕ ምድህሳስ እዩ ።
66	tigrinya	ኣብ መስመር ምክልኻላ ድኽመት ተርኢ ዘላ ሚላን ከኣ ንኣርጀንቲናዊ ጋብሬል ፓሌታ ካብ ፓርማ ገዚኣቶ ።
67	tigre	እት ደቃይቅ አውመ ሰዋኒ እግል ልሕሰል ቱ ፣ ለተሌ ህጅክነ መብዝሕሁ እብ ክሱስ ቴክንሎጅያይ ተጠውር እግል ልግበእ ቱ ።
68	blin	ኣኽጊ እዲኒልድክ ድድቲ ።
69	amharic	ሃርዲን ዴላ ኢኒዮን ። ይህ ቦታ የተገነባው ለ ኛው ክፍለ ዘመን ገዳም እንደ መካከለኛ ክፍል ሲሆን ቴምፕሎ ዲ ሳንዴጎ ደግሞ የዚህ ቦታ ብቸኛው ቅሪት ነው ።
70	tigrinya	ብንኡስ ዞባ ደረጃ ድማ ቤት ትምህርትና ቀዳመይቲ ትወጽእ ኔራ ።
71	amharic	የዛልፓን ንጉሥ ሑዚያ ን ወደ ነሻ አመጣሁት ።
72	geez	አፉየ ይነግር ጥበበ ፤ ወሕሊና ልብየ ምክረ ።
73	tigre	ለውቀት ፡ ሐዘን ፡ ለባበት ወለተርፍየ ኩለን አስክ ፈተ እንዴ ኢተርፍ ህታመ ዲብለ ጀዚረት ምስለ ብዕዳት መሻዕር ትነብር ዐለት ።
74	geez	ወትጠቅዕ ቦሙ ወይትጋባእ ኵሉ ተዓይን ኀበ ኆኅተ ደብተራ ዘመርጡል ።
75	tigre	ፊነ ፍትሕት ወፊነ እብ ክቱብ ለገበአ ጅንስ ፊነ ሰበት ገብአየ ፡ ሀለዮተን እበ ገኔሕ እግል ልትሰጀለ ወጅብ ።
76	tigrinya	ንኣብነት ከም ዚ ብሃኮሰኤ ጀሚሩ ዝጸንሐ ናይ ኤለክትሪክ ስራሓት ዝኣመሰለ ንጥፈታት ስነ-ስርዓት ምምራቕ ክግበረሎም እዩ ።
77	blin	ሺቋ ጉዑሊል ደኵስቲሎም ።
78	geez	ወረከቦሙ ኃምስ መክፈልት ለአሴር ።
79	tigre	ሎርድ ላኪን ዘመን ሰበት ይዐለ እግሉ ኢተሐሰረ እበ ።
80	tigre	ሓለተ ለረአ መረሕ መጅሙዐተ ቅርብ እንዴ ቤለየ ፡ ወለት ከረን ፡ ድፈዕ እንዴ ጸበጥኪ ልከፊ ፡ ድንን በሊ እት ልብለ ኢሰምዐቶ ፡ ትበደረት ።
81	amharic	የኦሕዴድ የፓርላማ አባላትና የኦሮሚያ ልዩ ጥቅም ረቂቅ አዋጅ በፓርላማ ውሎ የረቂቅ አዋጅ የተለየዩ አንቀጾች የኦሮሚያን ጥቅም የሚያስከብሩ ሳይሆን ፣ ።
82	geez	ወትከውኑኒ ዕደወ ቅዱሳነ ወሥጋ ገደላ አርዌ ኢትብልዑ ለከልብ ግድፍዎ ።
83	tigrinya	ንሕርሻታት እኽሊ ከይዕብልል ሽሕ ሄክታር ጥራይ እኳ ብመንግስቲ ተፈቒዱ እንተነበረ ፡ እቲ ኣወላፊ ተኽሊ ብዘለዎ ተደላይነት ኣብዚ ግዜ እዚ ካብ ሽሕ ሄክታር ንላዕሊ ከም ዝሕረስ ሚድል ኢስት ኦንላይን የረድእ ።
84	tigrinya	እንተዀነ ፡ ጉግል እውን ልክዕ ከም ናይ ፈይስቡክ ነተን ኣቐዲመን ኣብ ኢድ ተጠቀምቲ ዘለዋ ንሱ ብዘፍረዮ ሶፍትዌር ዝሰርሓ ሞባይላት ከም ቀደመን ንኽሰርሓ ኣገልግሎቱ ከም ዘየቋርጸለን ኣፍሊጡ ኣሎ ።
85	tigrinya	ሓዳስ ኤርትራ መጋቢት - ገጽ ዘብል ዕቃድ የብለይን ።
86	amharic	መተቸት መብት ነው ግን መረጃ እየያዝን መልስ ለአቶ ይድነቃቸው ግርማ ካሳ አቶ ይድነቃቸው የሰማያዊ ፓርቲ ከፍተኛ አመራር ናቸው ።
87	tigre	ታአሪክ ሐጠርቱ ለሰበኡ አስግደትለዋሌ ታአሪክ ፍርስነት ቱ ለሀሌዮትነ ለአመርዴ ታአሪክ ዐማር ቱ ለሕሳል ዐቦት ዋሌ ።
88	geez	ዘይገለብቦ ለሰማይ በደመና ወያስተዴሉ ክረምተ ለምድር ፤
89	tigrinya	እዚ ሕጂ በጺሐዮ ዘለኹ ኣብቲ ሽዕኡ እዋን ኰይነ እሪኦ ነይረ የ ።
90	amharic	በባህርዳር ከተማ በክልሉ አስተዳደርና ፀጥታ ጉዳዬች ቢሮ ከመከላከያ ፣ ከፀረ ሽምቅ ፣ ከአድማ ብተና እና ከብሔራዊ መረጃና ደህንነት የተውጣጡ አመራሮች ስብሰባ - - ።
91	geez	ወተወከፍኩ ከመ ኣእምር ፤ ወዝንቱሰ ጻማ ውእቱ በቅድሜየ ።
92	blin	እን ጠዓድልድ አድኖ ልጝንሊ ማለነኵ ።
93	tigrinya	በብሽጣራኻ ኢኻ ክትረኽቦ ትኽእል ።
94	tigrinya	ኣብ ቲ ቦታ ተረኺቦም ንደቆም ከተባብዑን ከሰንዩን ዝመጽኡ ወለዲ ተወኪስና ዝሃቡና ርእይቶ ውን ነዚ ዝገልጽ ዩ ።
95	amharic	ሁለቱም መቶ በመቶ ለማሸነፍ ስለ ፈለጉ የሚያግባባ መካከለኛ ነገር ለማግኘት እንኳን አልቻሉም ።
96	geez	ወለአከ ሳኦል ኀበ እሴይ እንዘ ይብል ለይንበርአ ዳዊትአ ኀቤየአ ወይቁምአ ቅድሜየአ እስመ ረከበአ ሞገሰአ ቅድመ አዕይንትየአ ።
97	blin	ኒዳግልኽር ብርሃነመቀልዲ ክቱብ ኒዀርስክ ዒን ኣክትበት ኣኽን ፣ ኒ ቆል-ወንቐራ ወሪ ጂጛ እሲሰው ሻኽላኽር ሓበረላኽር ።
98	blin	አጃና ጠያቡኪ ይጐዱጕሊ ቱሮ ስቆትር ግልጭ ይግሪ ፡
99	tigre	ላኢ ለእለ ለመድከ ኢረከብከ እተ ምን ገብእ ፡ ኣክል አዬ ለትኬለመት ወለመረት ተ ገብእ ።
100	tigrinya	ክምስ ኢሉ ኣብ ሓሳብ ብምጽናሕ ናብ ሕቶ ሰገረ ።
101	geez	ወአውሥአ አሐዱ እምውስተ ደቁ ወይዜ ርኢኩ ወልደ እሴይ ዘቤተ ልሔም እንዘ ይዜምር ወጠቢብ ብእሲሁ ወመስተቃትል ውእቱ ወለባዊ በቃሉ ወሠናይ ራእዩ ብእሲሁ ወእግዚአብሔር ምስሌሁ ።
102	amharic	የተዋጣላችሁ አርቲስቶች እኮ ናችሁ
103	blin	እን ዕዳጊል አረርሰው ግእዝ ሶፍትዌር ፕሮግራማት ናድከል ፡ ወሪ ይኸ ናብጅኻኒልክ ቱራሲክ ፡ እን ብሊንድ ከተብሮ ጀረበውድ ጨገምሲ እንክሮ ይስቶ ስኵሮ ህምባዅ ግን ።
104	geez	ወተኀድር ውስተ ምድረ ጌሴም ዘዓረብአ ወትሄሉ ቅሩብየ አንተ ወደቂቅከ ወአባግዒከ ወአልህምቲከአ ወኵሉ ዘብከ ።
105	tigrinya	ኣንሰተይቲ ኮቢያ ሚ ሜ ዓቐን ዘለዎም ብዙሓት እንቋቚሖ ናብ ላዕለዋይ ጽፍሒ ባሕሪ ብምጽፋይ ክሳብ ዝጫጭሑ ኣብቲ ባሕሪ ምስ ማዕበል ከንሳፍፉ ይጸንሑ ሞ ድሕሪ ሓደ ሰሙን የዒንትን ኣፍን የማዕብሉ ።
106	blin	ስኻ ቍንን ይዅመኪ አርናዅሲክ ላት ቍንን ይሊመኪ ይዅላ ጀጉራ ቈንሹሲ ።
107	amharic	በመቀጠልም በጅማ አካባቢ የተከሰተውን ችግር ለመፍታት ሚኒስትር መስሪያ ቤቱ ለአካባቢው ነዋሪዎች በርካታ ስልጠናዎችን እንደሰጠ እና ከ በላይ ጽሁፎችን ከበርካታ ለማህበረሰቡ እንዳሰራጨ ይናገራል ፤ ።
108	blin	አመራ ትል ደአም ሺብ ክረውዱዅ ሊ ገሙዅ ።
109	blin	ውረድ እን ኣዋዅድ ሀምበውዲ አረርስጙኑ እርግና ገመር ጀብሀት ዳለትሊ እርጋዅ እማና ኒኮል ገእዮ ፣ እን ኣከውሲ ትክሲነ ደለይዱኑ እርግኒ ።
110	amharic	ሰዎች ህጻናት በተለይ ደግሞ ፊታቸውን በቀን ሁለት ጊዜ መታጠብ እንዳለባቸው ማስተማር ከዚህ ጎን ለጎን ደግሞ ዝም ብሎ በደረቁ ፊታችሁን ታጠቡ ብቻ ሳይሆን ውሃ ለማቅረብም እንሞክራለን ።
111	amharic	ይህ ካሁን ቀደም ተሞክሮ ነበር ግን ችግሩን ይበልጡን ነበር ያባባሰው ።
112	geez	ወስከበ ዳዊት ምስለ አበዊሁ ወተቀብረ ውስተ ሀገረ ዳዊት ።
113	blin	እን እንሽው ገሪውልድ ላ እንሽዋ ግናዪ ካያ ፡ እን ካና ናገባ እርግረሪትል ዓረ ግሮ ደአንቲ ።
114	tigre	እግል መደርሲ ነ ።
115	tigrinya	ኣብቲ ናይ ዝሓለፈ ሰሙን ፍጻመ ፡ ክልተ ነፈርቲ ኲናት ሩስያ ኣብ ልዕሊ ክሊ ኣየር መትረብ እንግሊዝ ከምዝበረራ ምንጭታት ዜና ሓቢሮም ።
116	tigrinya	ጅሩድ ፣ ኣብ ጀኒፈር ምስ ዝተባህለት ህብብቲ ፈረንሳዊት ተመርዕዩ ።
117	amharic	ሰልፈኛዉን አደራጆቹን ሌላዉ ቀርቶ ሐኪሞችን ሳይቀር እያሳደደ ያስር ይደበድብ ያቆስል ሲከፋም ይደፍርና ይገድል ገባ ።
118	blin	ውረድ ገቢለት ይናዅ ጃር ደርብሲ ተለይነስ ቋላዅድ ለጛ ገንዲል ህምበው ግን ።
119	amharic	አሁንም የዜጎች የሰብዓዊ መብት ይከበር
120	tigrinya	ዶክተር ሃላ ከኣ ሃገራ ኣብ መዳይ ሕክምና ዓይኒ በጺሓቶ ዘላ ደረጃ ምስ መዲካል ዳይረክተር ታ ሆስፒታልን ኣብኡ ዝሰርሑ ግብጻውያን ሓካይም ዓይኒን ነዊሕ ደቓይቕ ዝወሰደ ምምይያጣት ኣካዪዳ ።
121	blin	ጅርምቢ ናሃቢነ ጅልዉኑ እርግኖ ወንተርኖሰና ካላ ቋነኵ ።
122	blin	ጃኒ እዅራ ዓይግሲ ኒትክ ጭንፍፍ ሲዅ ፤ እማ ተርእሊ ይዅላ ።
123	tigrinya	ከምዚ ዝበለ ሰብ ፡ ሕጂ ሰላም ኣለኹ ።
124	blin	እን አኢኻ ፡ ኒን አርእስታዅ ግራ
125	tigre	ሰነት ሐዳስ እግል ሽባን ክም መአንበት ሽቅል ወመርበይ ውጡይ እንዴ ሐስበወ ፡ ምስ ለ እግል ልትሀርበቦ ለትሀየበቶም ፍርሰት ክምሰል ተ እንዴ ፈሀመው እግል ልተለው ለወጅቦም ህቶም ኖሶምቶም ።
126	amharic	ራሳችንን ከኮሮና በሽታ እንጠብቅ
127	tigre	ረእሱ ወረአስ ስብኡ ለሀ ሌ እት ልብል ልድሕር ።
128	amharic	የኤቦላ ወረርሽኝ እና ለራሱ እስላማዊ መንግስት የሚል ስያሜ የሰጠው ታጣቂ ቡድን ጉዳይ የጉባዔው መነጋገሪያ አጀንዳዎች ናቸው ።
129	blin	እንትሮ ህንባዅሲ ጃቢስሮ ቋልና
130	geez	ወጸምአ ጥቀ ወጸርኀ ኀበ እግዚአብሔር ወይቤ አንተ አግባእከ ውስተ እደ ገብርከ ዛተ ሕይወተ ዐባየ ወይእዜሰ እመውት በጽምእ ወእወድቅ ውስተ እዴሆሙ ለቈላፍያን ።
131	tigre	ወደዐ ምን ሸር ቀደር ትጄቀ ከ ፣ ረዋገት ምን መተዓስ ተአድሕን ።
132	blin	ጭቕጣኻ ብር ጨንጉዕሶ ፈሩንሲክ እን አስሉል ብሩሊ ኣካ ደሩክ ግን ።
133	geez	ወከደነ ገጸ ምድር ወማሰነት ምድር ወበልዐ ኵሎ ሣዕረ ምድር ወኵሎ ፍሬ ዕፅ ዘተርፈ እምበረድ ወኢተርፈ ኀመልማል ውስተ ዕፀው ወኢአሐቲ ወኢውስተ ኵሉ ሣዕረ ሐቅል በኵሉ ምድረ ግብጽ ።
134	tigrinya	ኣብ ውልቃዊ ስሕበት ነቲ ምሳኻ እተፈጥረ ጥራይ ኢኻ እትውንኖ ።
135	tigrinya	ደው ምስ በለት ፡ እቲ ክዳውንቱ ተመናኒሁ ፈቐዶኡ ዝተረፈን ብእምንን ግራጭን ነብሱ ተጠባቢሑን ዝነበረ ቘልዓ ፣ ሓንሳብ ርብጽቲ እስትንፋስ ኣብ ከባቢ ደረቱ ኣርእዩ ጸጥ በለ ።
136	geez	ወኢትትበቀል ለሊከ ወኢትትቀየም ላዕለ ደቂቀ ሕዝብከ ወአፍቅር ካልአከ ከመ ርእስከ አነ እግዚአብሔር አምላክክሙ ።
137	amharic	ምክንያቱም ፣ የሰው ልጅ በራሱ ጥረት በሚያመነጨው እውቀትና ነፃ ፈቃድ ብቻ ህይወቱን የመምራት ፍላጎቱ ተፈጥሯዊና መቼም ቢሆን የማይቀር ስለሆነ ነው ።
138	amharic	ሆኖም የትብብሩ ሃሳብ አመንጪ ፖላንድ አስተያየቱ ተቀባይነት የለውም ስትል ታጣጥላለች ።
139	blin	ክራውል ሕበርሰ እርገውዱ ልዶት ህንቡ ናውክ ደለምዳዅ ክቱብልድ አስተው ግን ።
140	blin	እና ግናቲት ስዳዋዅድ ለብድኖ ገረሰነውልድ ላዅ ክራው መዓንዪል ትውና ግን ።
141	geez	ወጻድቃንሰ ይወርስዋ ለምድር ፤ ወይነብሩ ውስቴታ ለዓለመ ዓለም ።
142	amharic	ኢሳት ትኩረት ከሊቀ ኃይላት ፍሬሰው ደምስ የአባቶች ዕርቅ የሽምግልና ኮሚቴ ም ሰብሳቢ ጋር የተደረገ ውይይት ።
143	tigre	እብ ውላድ ተብዕን እትሊ ጅግረ እሊ ለትዐወተ ፍረቅ ዐንበርበብ ፡ ብድሆ ወሐሬን ምን ይ- ይ ለህለ ደረጃት ረክበው ።
144	tigrinya	ካብዚ ተበጊሰ ከኣ እየ ነቲ ኣርእስቲ መሪጸዮ ።
145	amharic	ፌስቡክ የአምደመረቦች ሁሉ ቀዳሚ ተጠቃሚዎቹ በቁጥር ወደ ሚሊዮን አሻቅበዋል ።
146	tigre	ተጠውራት ሰውረት ኤረትርየ ምን ቅሩብ ታቤዕ ምንመ ዐለ ኤረትርየ ሕርየተ ክምሰል ረክበት ምን ቃብል ክምሰል ሰምዐ ፡ ፍንጌ ፈርሐት ወሸክ ናይለ ብሸራት ሰለል ቤለ ።
147	blin	ሉዊሳ ሰንሒት በራሕ ይና ግና የቲ ።
148	tigre	ለፍርቀት እለ ቀደም ምጽአተ ደሃብ ሆቴል እንዴ ሐጅዘው እግለ ጸንሐወ ።
149	tigre	ዐደርዴ ሐጋት ፡ ሐጋት አቅርደት ፡ ተሰነይ ሐጋት ፥ ሓጋት ከረን ወለመስሉ ዝያደት ለአትቀባበለ እቱ አካናት አው መዳይን ቱ ።
150	geez	ምሕረተ ወፍትሕ አኀሊ ለከ ።
151	amharic	ጳውሎስ በቆሮንቶስ አገልግሎቱ ራሱን ለመቻል መሰል አማኞች ከሆኑት ከአቂላና ከጵርስቅላ ጋር ድንኳን ሰፊ ሆኖ ይሥራ ነበር ።
152	amharic	የራሳቸውን ህንጻ ዘግተው የሚከራዩ ተቋማት ይዞታቸው ሊነጠቅ ነው ።
153	amharic	ስለዚህም ብዙ ጊዜ እንዲህ ሲያጋጥም ዜጎች አዬ እኛ አገርማ ምን መንግሥት አለ ?
154	tigrinya	እቲ ናይ መወዳእታ ዕላማ ፡ ነዚ ጋግ እዚ ምጽባብ እዩ ።
155	geez	ወይቤሎ ጌድዮን ኦሆ እግዚኦ በምንት ኣድኅኖሙ ለእስራኤል ናሁ አእላፍየኒ ውሑዳን በውስተ መናሴ ወአነኒ ንዑስ በቤተ አቡየ ።
156	blin	እንቲ ይና ገና ኣኽላ ።
